,HPPR_G
1892,1.9049999999999998
1893,0.8999999999999999
1894,9.905000000000001
1895,5.67
1896,1.505
1897,1.795
1898,11.870000000000001
1899,12.75
1900,6.165
1901,4.65
1902,4.765000000000001
1903,2.025
1904,16.9
1905,10.4
1906,8.655
1907,5.765000000000001
1908,5.68
1909,5.64
1910,1.805
1911,1.25
1912,12.365
1913,9.905000000000001
1914,9.7
1915,5.67
1916,1.505
1917,1.54
1918,1.795
1919,1.375
1920,7.715
1921,18.0
1922,10.26
1923,12.600000000000001
1924,10.005
1925,8.895
1926,7.405
1927,2.5300000000000002
1928,3.01
1929,1.515
1930,1.62
1931,0.64
1932,16.5
1933,8.265
1934,10.625
1935,16.25
1936,7.04
1937,2.8449999999999998
1938,2.3049999999999997
1939,2.045
1940,1.385
1941,0.835
1942,0.77
1943,16.55
1944,17.65
1945,13.1
1946,12.75
1947,7.035
1948,6.09
1949,7.31
1950,4.075
1951,3.19
1952,3.5
1953,1.9849999999999999
1954,0.64
1955,22.55
1956,16.45
1957,15.55
1958,7.345
1959,6.83
1960,5.805
1961,4.085
1962,7.095000000000001
1963,1.4449999999999998
1964,0.8700000000000001
1965,0.9750000000000001
1966,0.8150000000000001
1967,21.6
1968,15.9
1969,7.5200000000000005
1970,5.325
1971,5.215
1972,5.645
1973,3.005
1974,2.2649999999999997
1975,1.13
1976,17.65
1977,15.05
1978,9.25
1979,5.275
1980,4.3
1981,3.04
1982,3.875
1983,4.4
1984,14.1
1985,9.165
1986,10.5
1987,12.25
1988,8.24
1989,3.075
1990,1.6600000000000001
1991,19.6
1992,12.045
1993,15.0
1994,9.885
1995,3.5300000000000002
1996,3.165
1997,1.685
1998,0.6799999999999999
1999,17.25
2000,15.25
2001,6.96
2002,8.1
2003,8.085
2004,5.27
2005,4.275
2006,5.225
2007,1.835
2008,1.38
2009,12.55
2010,11.25
2011,9.870000000000001
2012,7.13
2013,4.945
2014,4.0
2015,2.645
2016,1.925
2017,2.51
2018,1.09
2019,17.5
2020,10.99
2021,9.9
2022,6.359999999999999
2023,5.574999999999999
2024,3.51
2025,3.75
2026,2.875
2027,17.25
2028,20.75
2029,11.45
2030,5.445
2031,3.05
2032,0.58
2033,21.35
2034,14.45
2035,9.254999999999999
2036,8.255
2037,9.965
2038,7.695
2039,5.8149999999999995
2040,4.495
2041,4.655
2042,1.225
2043,19.55
2044,16.049999999999997
2045,14.4
2046,8.38
2047,22.55
2048,17.65
2049,15.2
2050,14.5
2051,12.55
2052,5.574999999999999
2053,6.265000000000001
2054,2.31
2055,1.815
2056,19.299999999999997
2057,15.2
2058,15.45
2059,11.165
2060,6.095000000000001
2061,5.375
2062,3.83
2063,2.505
2064,19.55
2065,16.049999999999997
2066,14.4
2067,8.38
2068,6.32
2069,3.6899999999999995
2070,2.74
2071,1.51
2072,17.049999999999997
2073,16.25
2074,10.665
2075,4.12
2076,1.6800000000000002
2077,1.345
2078,10.585
2079,15.9
2080,12.129999999999999
2081,10.815000000000001
2082,10.725
2083,8.184999999999999
2084,7.42
2085,13.9
2086,14.65
2087,14.950000000000001
2088,8.945
2089,1.9050000000000002
2090,2.3
2091,0.815
2092,17.95
2093,14.15
2094,10.605
2095,15.7
2096,7.535
2097,11.850000000000001
2098,7.085
2099,0.785
2100,10.440000000000001
2101,9.85
2102,6.94
2103,8.46
2104,7.720000000000001
2105,5.525
2106,5.325
2107,5.734999999999999
2108,2.085
2109,0.63
2110,13.5
2111,7.9350000000000005
2112,6.35
2113,3.225
2114,1.875
2115,18.450000000000003
2116,11.245000000000001
2117,7.18
2118,8.535
2119,3.58
2120,3.405
2121,2.21
2122,22.15
2123,14.55
2124,9.405
2125,13.55
2126,6.96
2127,8.05
2128,7.865
2129,5.234999999999999
2130,4.045
2131,2.0549999999999997
2132,11.02
2133,11.04
2134,8.805
2135,11.4
2136,5.98
2137,6.0
2138,2.3
2139,1.925
2140,1.19
2141,1.0350000000000001
2142,14.350000000000001
2143,12.2
2144,20.6
2145,7.234999999999999
2146,6.345
2147,6.875
2148,9.754999999999999
2149,5.495
2150,0.56
2151,9.93
2152,9.22
2153,8.615
2154,12.9
2155,5.335
2156,4.235
2157,1.38
2158,1.325
2159,0.605
2160,11.825
2161,14.350000000000001
2162,20.45
2163,14.100000000000001
2164,5.66
2165,6.91
2166,4.05
2167,0.5449999999999999
2168,12.45
2169,14.5
2170,7.17
2171,10.25
2172,6.0
2173,5.65
2174,6.475
2175,3.61
2176,6.045
2177,4.19
2178,3.1550000000000002
2179,0.8200000000000001
2180,12.399999999999999
2181,11.83
2182,13.65
2183,13.5
2184,5.17
2185,3.64
2186,2.05
2187,2.1
2188,1.4300000000000002
2189,0.58
2190,10.815000000000001
2191,13.7
2192,8.16
2193,10.125
2194,6.645
2195,3.835
2196,4.605
2197,1.905
2198,1.805
2199,12.399999999999999
2200,10.35
2201,7.1850000000000005
2202,7.6
2203,5.075
2204,4.54
2205,1.31
2206,0.62
2207,12.85
2208,10.65
2209,9.385
2210,15.9
2211,7.26
2212,9.260000000000002
2213,5.775
2214,5.654999999999999
2215,4.35
2216,3.215
2217,2.425
2218,15.75
2219,13.7
2220,9.965
2221,6.015000000000001
2222,6.3
2223,5.09
2224,4.545
2225,2.955
2226,2.12
2227,1.01
2228,1.4449999999999998
2229,0.675
2230,18.65
2231,10.649999999999999
2232,14.3
2233,6.4399999999999995
2234,5.33
2235,1.575
2236,15.649999999999999
2237,9.815000000000001
2238,9.504999999999999
2239,16.1
2240,8.469999999999999
2241,8.085
2242,0.94
2243,0.66
2244,17.8
2245,6.734999999999999
2246,4.72
2247,4.37
2248,3.47
2249,2.665
2250,0.675
2251,0.55
2252,11.83
2253,11.350000000000001
2254,9.405000000000001
2255,6.505000000000001
2256,6.265000000000001
2257,3.395
2258,2.15
2259,1.05
2260,11.05
2261,10.9
2262,9.89
2263,6.404999999999999
2264,3.885
2265,3.1950000000000003
2266,2.07
2267,0.565
2268,7.87
2269,7.115
2270,5.08
2271,3.92
2272,3.7649999999999997
2273,5.355
2274,0.72
2275,0.56
2276,16.5
2277,20.05
2278,12.95
2279,8.3
2280,4.425000000000001
2281,5.355
2282,3.6449999999999996
2283,1.995
2284,1.925
2285,16.9
2286,10.19
2287,9.004999999999999
2288,7.525
2289,7.705
2290,7.575
2291,7.449999999999999
2292,4.575
2293,3.085
2294,3.295
2295,1.4100000000000001
2296,15.6
2297,8.585
2298,5.3100000000000005
2299,4.745
2300,7.97
2301,7.285
2302,2.5300000000000002
2303,1.62
2304,1.745
2305,0.53
2306,13.3
2307,10.415
2308,9.165
2309,13.7
2310,6.6850000000000005
2311,4.38
2312,2.37
2313,1.085
2314,0.875
2315,14.75
2316,12.649999999999999
2317,8.33
2318,8.235
2319,4.18
2320,1.67
2321,10.565000000000001
2322,9.04
2323,8.6
2324,3.25
2325,2.945
2326,13.7
2327,25.700000000000003
2328,16.55
2329,13.65
2330,16.299999999999997
2331,12.1
2332,9.875
2333,2.41
2334,2.895
2335,1.665
2336,21.7
2337,8.870000000000001
2338,11.129999999999999
2339,13.45
2340,7.265
2341,5.115
2342,1.9900000000000002
2343,1.2149999999999999
2344,1.795
2345,1.4649999999999999
2346,22.049999999999997
2347,10.565000000000001
2348,9.04
2349,8.6
2350,5.215
2351,3.25
2352,2.475
2353,2.945
2354,12.295
2355,14.25
2356,3.6
2357,3.185
2358,2.24
2359,2.165
2360,13.399999999999999
2361,11.7
2362,11.2
2363,2.46
2364,14.100000000000001
2365,11.05
2366,9.675
2367,5.575
2368,4.54
2369,3.2750000000000004
2370,2.5549999999999997
2371,1.2
2372,2.065
2373,0.595
2374,16.4
2375,15.149999999999999
2376,15.350000000000001
2377,8.995000000000001
2378,2.935
2379,1.55
2380,1.555
2381,0.78
2382,0.98
2383,11.745000000000001
2384,10.95
2385,7.265
2386,7.720000000000001
2387,5.55
2388,3.41
2389,2.6799999999999997
2390,2.01
2391,0.95
2392,1.075
2393,13.9
2394,9.64
2395,8.684999999999999
2396,5.01
2397,4.51
2398,4.41
2399,3.25
2400,3.3899999999999997
2401,0.8
2402,1.0699999999999998
2403,0.5800000000000001
2404,22.85
2405,8.385
2406,5.635
2407,6.42
2408,5.5
2409,1.805
2410,0.66
2411,15.35
2412,6.875
2413,7.08
2414,4.02
2415,1.185
2416,1.21
2417,1.005
2418,1.505
2419,13.3
2420,9.59
2421,7.265000000000001
2422,5.525
2423,3.5700000000000003
2424,1.2
2425,1.28
2426,1.04
2427,11.265
2428,12.65
2429,7.4
2430,5.335
2431,4.685
2432,4.155
2433,1.98
2434,0.81
2435,12.85
2436,13.8
2437,19.7
2438,7.305
2439,4.585
2440,2.325
2441,2.115
2442,1.115
2443,26.1
2444,18.15
2445,15.2
2446,19.7
2447,5.455
2448,9.5
2449,4.7
2450,5.3100000000000005
2451,3.99
2452,2.6799999999999997
2453,1.245
2454,12.855
2455,20.5
2456,13.25
2457,11.45
2458,8.059999999999999
2459,8.05
2460,5.31
2461,5.035
2462,0.725
2463,16.2
2464,14.4
2465,7.460000000000001
2466,7.07
2467,7.275
2468,4.05
2469,1.7449999999999999
2470,1.525
2471,20.9
2472,13.25
2473,9.93
2474,17.8
2475,10.695
2476,7.334999999999999
2477,3.825
2478,2.9050000000000002
2479,2.285
2480,16.45
2481,13.09
2482,10.21
2483,14.75
2484,13.35
2485,9.135
2486,1.225
2487,0.725
2488,0.585
2489,0.75
2490,0.545
2491,11.045
2492,10.815
2493,11.2
2494,7.859999999999999
2495,5.92
2496,5.3100000000000005
2497,2.465
2498,0.515
2499,23.450000000000003
2500,17.0
2501,8.44
2502,11.26
2503,3.675
2504,3.0149999999999997
2505,2.275
2506,1.155
2507,1.46
2508,0.79
2509,24.5
2510,13.950000000000001
2511,12.7
2512,19.6
2513,14.399999999999999
2514,5.345000000000001
2515,4.395
2516,3.3200000000000003
2517,3.0549999999999997
2518,13.55
2519,14.0
2520,8.385
2521,12.515
2522,15.5
2523,6.91
2524,4.145
2525,5.495
2526,3.215
2527,7.0649999999999995
2528,10.33
2529,10.3
2530,8.155
2531,5.885
2532,1.7200000000000002
2533,0.5800000000000001
2534,8.83
2535,11.65
2536,8.605
2537,6.3950000000000005
2538,7.6450000000000005
2539,6.425000000000001
2540,4.465
2541,2.145
2542,1.345
2543,1.885
2544,14.15
2545,7.32
2546,10.5
2547,7.084999999999999
2548,1.2799999999999998
2549,1.315
2550,0.575
2551,7.0649999999999995
2552,13.3
2553,10.33
2554,10.3
2555,8.155
2556,6.710000000000001
2557,5.885
2558,1.7200000000000002
2559,0.5800000000000001
2560,12.65
2561,6.095000000000001
2562,5.795
2563,4.1049999999999995
2564,3.945
2565,3.09
2566,12.350000000000001
2567,6.515000000000001
2568,13.7
2569,8.155
2570,8.64
2571,9.17
2572,4.845
2573,3.98
2574,1.175
2575,0.795
2576,14.55
2577,14.8
2578,7.744999999999999
2579,5.07
2580,5.01
2581,4.32
2582,2.35
2583,1.415
2584,11.535
2585,10.45
2586,8.895
2587,9.4
2588,6.67
2589,6.425
2590,7.55
2591,1.565
2592,1.5099999999999998
2593,12.5
2594,13.3
2595,12.65
2596,6.07
2597,6.015
2598,4.965
2599,1.095
2600,11.850000000000001
2601,9.3
2602,8.78
2603,6.295
2604,5.35
2605,3.01
2606,1.5550000000000002
2607,9.620000000000001
2608,10.25
2609,10.24
2610,14.95
2611,6.9350000000000005
2612,6.03
2613,4.835
2614,1.3599999999999999
2615,12.8
2616,11.215
2617,17.45
2618,7.695
2619,4.92
2620,3.955
2621,3.7299999999999995
2622,3.59
2623,2.2800000000000002
2624,13.05
2625,13.57
2626,16.15
2627,10.184999999999999
2628,4.72
2629,4.64
2630,2.275
2631,2.16
2632,1.99
2633,13.45
2634,11.530000000000001
2635,9.22
2636,14.7
2637,8.55
2638,5.45
2639,4.485
2640,1.51
2641,1.725
2642,12.775
2643,9.105
2644,11.3
2645,7.885
2646,7.8100000000000005
2647,5.53
2648,4.53
2649,2.3899999999999997
2650,1.425
2651,0.745
2652,11.23
2653,12.95
2654,7.715
2655,6.915
2656,6.51
2657,6.165
2658,4.45
2659,1.7349999999999999
2660,1.9899999999999998
2661,1.565
2662,13.15
2663,6.904999999999999
2664,16.1
2665,4.84
2666,5.21
2667,3.745
2668,3.645
2669,0.64
2670,13.600000000000001
2671,8.675
2672,6.895
2673,7.654999999999999
2674,4.235
2675,2.0700000000000003
2676,0.52
2677,23.5
2678,12.399999999999999
2679,13.65
2680,8.565
2681,9.295
2682,5.265000000000001
2683,6.42
2684,3.215
2685,7.86
2686,8.66
2687,6.21
2688,6.865
2689,6.615
2690,6.09
2691,4.445
2692,4.425
2693,1.75
2694,13.600000000000001
2695,8.675
2696,6.895
2697,6.050000000000001
2698,7.654999999999999
2699,4.59
2700,4.235
2701,3.585
2702,3.23
2703,1.4249999999999998
2704,2.0700000000000003
2705,0.86
2706,0.52
2707,11.899999999999999
2708,11.100000000000001
2709,6.744999999999999
2710,4.07
2711,3.17
2712,3.815
2713,1.585
2714,0.76
2715,1.1099999999999999
2716,0.5449999999999999
2717,7.675000000000001
2718,10.455
2719,8.8
2720,10.1
2721,9.54
2722,6.449999999999999
2723,3.5
2724,1.065
2725,0.755
2726,1.16
2727,0.68
2728,0.5349999999999999
2729,13.75
2730,17.75
2731,9.445
2732,7.09
2733,6.674999999999999
2734,1.31
2735,1.525
2736,1.21
2737,0.75
2738,12.355
2739,7.855
2740,5.529999999999999
2741,2.505
2742,2.725
2743,2.1799999999999997
2744,1.4649999999999999
2745,0.8700000000000001
2746,14.0
2747,16.5
2748,6.720000000000001
2749,7.345
2750,4.81
2751,4.115
2752,4.605
2753,1.08
2754,1.27
2755,20.45
2756,8.225
2757,12.1
2758,14.8
2759,4.81
2760,2.7649999999999997
2761,3.18
2762,1.575
2763,1.02
2764,0.585
2765,15.600000000000001
2766,12.1
2767,11.9
2768,9.285
2769,6.425000000000001
2770,4.635
2771,8.02
2772,3.825
2773,4.17
2774,3.315
2775,1.32
2776,0.53
2777,11.45
2778,8.74
2779,6.1850000000000005
2780,4.785
2781,5.23
2782,3.9450000000000003
2783,2.4000000000000004
2784,1.3
2785,15.350000000000001
2786,12.5
2787,6.515
2788,4.545
2789,4.965
2790,3.875
2791,1.985
2792,2.105
2793,1.825
2794,1.58
2795,1.575
2796,10.55
2797,10.04
2798,14.850000000000001
2799,11.64
2800,8.51
2801,7.295
2802,5.675
2803,2.0700000000000003
2804,2.295
2805,1.095
2806,12.155000000000001
2807,11.885
2808,8.1
2809,9.39
2810,15.9
2811,9.52
2812,2.5549999999999997
2813,1.875
2814,1.385
2815,1.175
2816,15.649999999999999
2817,14.350000000000001
2818,7.450000000000001
2819,17.65
2820,12.0
2821,7.5600000000000005
2822,4.4
2823,3.575
2824,0.9750000000000001
2825,0.5700000000000001
2826,19.0
2827,12.015
2828,16.3
2829,9.9
2830,5.9
2831,3.035
2832,1.98
2833,2.21
2834,1.83
2835,0.66
2836,16.4
2837,13.5
2838,11.25
2839,2.465
2840,1.7999999999999998
2841,2.0949999999999998
2842,15.95
2843,14.05
2844,15.4
2845,8.69
2846,5.34
2847,4.4
2848,3.975
2849,1.3199999999999998
2850,1.345
2851,10.68
2852,13.15
2853,5.795
2854,7.285
2855,5.25
2856,6.495
2857,1.325
2858,3.535
2859,0.76
2860,16.4
2861,13.5
2862,9.86
2863,11.25
2864,4.445
2865,2.565
2866,2.465
2867,1.7999999999999998
2868,2.0949999999999998
2869,14.600000000000001
2870,16.4
2871,14.5
2872,7.674999999999999
2873,7.06
2874,4.435
2875,5.28
2876,4.06
2877,3.6500000000000004
2878,2.1550000000000002
2879,1.77
2880,11.92
2881,11.850000000000001
2882,15.3
2883,11.77
2884,7.299999999999999
2885,7.675
2886,5.765
2887,5.93
2888,3.34
2889,1.615
2890,20.049999999999997
2891,12.25
2892,9.940000000000001
2893,12.600000000000001
2894,10.17
2895,7.445
2896,7.459999999999999
2897,7.609999999999999
2898,3.955
2899,0.965
2900,17.0
2901,12.399999999999999
2902,9.675
2903,7.32
2904,6.109999999999999
2905,4.38
2906,7.36
2907,6.445
2908,3.77
2909,0.855
2910,24.700000000000003
2911,15.35
2912,14.399999999999999
2913,14.5
2914,9.98
2915,10.055
2916,7.495
2917,4.945
2918,0.6799999999999999
2919,21.6
2920,12.95
2921,13.3
2922,11.515
2923,13.700000000000001
2924,7.62
2925,6.0
2926,3.33
2927,2.555
2928,1.5999999999999999
2929,22.4
2930,16.3
2931,10.85
2932,10.785
2933,9.2
2934,5.72
2935,5.0649999999999995
2936,3.4749999999999996
2937,2.95
2938,1.435
2939,0.595
2940,11.73
2941,13.65
2942,19.05
2943,9.24
2944,9.5
2945,9.145
2946,6.075
2947,3.425
2948,3.59
2949,2.3
2950,4.305
2951,1.335
2952,1.155
2953,13.2
2954,14.85
2955,9.605
2956,20.35
2957,7.655
2958,7.78
2959,4.93
2960,2.0
2961,1.245
2962,20.9
2963,13.75
2964,12.95
2965,7.07
2966,10.4
2967,7.305
2968,4.935
2969,3.695
2970,3.05
2971,3.16
2972,15.6
2973,12.945
2974,16.4
2975,8.865
2976,3.86
2977,4.795
2978,1.4649999999999999
2979,1.37
2980,1.01
2981,0.8999999999999999
2982,1.01
2983,20.9
2984,15.8
2985,20.3
2986,11.05
2987,4.345000000000001
2988,2.045
2989,1.27
2990,1.165
2991,18.75
2992,10.465
2993,14.9
2994,8.755
2995,10.05
2996,5.79
2997,4.4350000000000005
2998,5.655
2999,3.33
3000,0.735
3001,13.95
3002,11.25
3003,8.27
3004,5.895
3005,5.48
3006,3.77
3007,1.5350000000000001
3008,2.33
3009,17.1
3010,6.655
3011,14.399999999999999
3012,9.045
3013,8.9
3014,9.535
3015,7.285
3016,3.4850000000000003
3017,2.4850000000000003
3018,2.725
3019,2.4699999999999998
3020,1.315
3021,0.9550000000000001
3022,15.75
3023,14.95
3024,10.565000000000001
3025,8.945
3026,5.4350000000000005
3027,6.26
3028,6.025
3029,3.855
3030,4.525
3031,6.66
3032,3.28
3033,1.37
3034,1.35
3035,13.95
3036,11.25
3037,8.049999999999999
3038,8.27
3039,5.895
3040,5.48
3041,3.77
3042,1.5350000000000001
3043,2.33
3044,24.65
3045,21.0
3046,14.100000000000001
3047,10.35
3048,6.994999999999999
3049,7.83
3050,5.8100000000000005
3051,5.9
3052,2.2649999999999997
3053,1.6800000000000002
3054,12.45
3055,15.55
3056,12.094999999999999
3057,10.95
3058,10.649999999999999
3059,4.99
3060,7.52
3061,3.07
3062,1.0
3063,0.9099999999999999
3064,0.6
3065,15.45
3066,16.0
3067,17.0
3068,9.585
3069,6.619999999999999
3070,5.295
3071,5.875
3072,3.91
3073,2.07
3074,1.145
3075,18.75
3076,12.1
3077,11.385000000000002
3078,5.265000000000001
3079,1.255
3080,1.105
3081,1.1
3082,17.9
3083,23.0
3084,17.2
3085,12.58
3086,9.58
3087,8.385
3088,4.66
3089,2.755
3090,0.7000000000000001
3091,21.3
3092,12.600000000000001
3093,14.4
3094,15.5
3095,8.549999999999999
3096,9.695
3097,10.45
3098,5.074999999999999
3099,6.725
3100,2.275
3101,0.965
3102,0.825
3103,12.445
3104,15.75
3105,8.84
3106,7.5
3107,14.15
3108,8.525
3109,5.885
3110,1.985
3111,0.585
3112,15.05
3113,17.45
3114,10.879999999999999
3115,12.9
3116,8.765
3117,4.68
3118,2.4699999999999998
3119,1.0550000000000002
3120,1.51
3121,14.65
3122,21.5
3123,9.975
3124,15.8
3125,8.265
3126,7.345
3127,6.430000000000001
3128,4.025
3129,4.095000000000001
3130,5.525
3131,2.5700000000000003
3132,14.35
3133,8.78
3134,11.325
3135,21.700000000000003
3136,8.3
3137,7.33
3138,10.55
3139,4.885
3140,13.75
3141,11.775
3142,11.7
3143,18.5
3144,11.5
3145,7.23
3146,7.57
3147,10.32
3148,7.6
3149,1.735
3150,1.24
3151,14.600000000000001
3152,14.2
3153,8.28
3154,17.55
3155,5.75
3156,5.54
3157,4.125
3158,5.355
3159,2.31
3160,0.8899999999999999
3161,12.875
3162,9.175
3163,16.5
3164,10.915
3165,6.735
3166,6.17
3167,3.0949999999999998
3168,2.325
3169,2.565
3170,16.95
3171,12.649999999999999
3172,9.165
3173,8.775
3174,3.135
3175,0.685
3176,20.25
3177,8.885
3178,10.309999999999999
3179,6.625
3180,4.41
3181,2.765
3182,1.81
3183,1.6749999999999998
3184,1.2149999999999999
3185,0.77
3186,0.7
3187,20.799999999999997
3188,11.035
3189,12.5
3190,14.15
3191,8.79
3192,1.87
3193,0.97
3194,1.03
3195,0.8150000000000001
3196,16.95
3197,12.649999999999999
3198,9.165
3199,11.85
3200,7.705
3201,8.775
3202,3.135
3203,2.585
3204,0.815
3205,0.685
3206,13.100000000000001
3207,14.7
3208,7.805
3209,11.95
3210,14.3
3211,7.720000000000001
3212,4.48
3213,2.495
3214,15.75
3215,10.83
3216,6.045
3217,12.55
3218,6.630000000000001
3219,8.65
3220,3.625
3221,3.3150000000000004
3222,0.945
3223,14.95
3224,9.95
3225,9.75
3226,9.95
3227,7.279999999999999
3228,2.385
3229,1.255
3230,1.93
3231,0.635
3232,0.925
3233,13.9
3234,16.2
3235,11.105
3236,14.7
3237,8.975000000000001
3238,6.635
3239,1.895
3240,1.25
3241,0.775
3242,17.85
3243,13.25
3244,14.75
3245,9.105
3246,7.97
3247,3.2299999999999995
3248,1.355
3249,1.24
3250,1.7149999999999999
3251,13.25
3252,11.95
3253,14.6
3254,7.515000000000001
3255,8.745000000000001
3256,6.795
3257,2.415
3258,1.155
3259,0.785
3260,11.305
3261,10.6
3262,7.225
3263,7.855
3264,6.225
3265,10.475
3266,4.62
3267,0.7749999999999999
3268,0.885
3269,16.85
3270,9.2
3271,11.254999999999999
3272,7.605
3273,4.37
3274,3.0549999999999997
3275,2.79
3276,18.1
3277,9.4
3278,9.75
3279,17.95
3280,8.08
3281,5.925
3282,6.08
3283,2.17
3284,1.605
3285,1.5350000000000001
3286,15.4
3287,9.26
3288,5.484999999999999
3289,4.359999999999999
3290,2.5149999999999997
3291,1.985
3292,1.47
3293,12.5
3294,8.555
3295,10.46
3296,4.785
3297,6.395
3298,3.865
3299,2.9850000000000003
3300,1.615
3301,0.8150000000000001
3302,16.0
3303,9.355
3304,15.0
3305,9.43
3306,3.4
3307,2.52
3308,2.99
3309,3.3950000000000005
3310,1.21
3311,1.2850000000000001
3312,0.8400000000000001
3313,16.8
3314,11.58
3315,11.35
3316,10.915
3317,3.6
3318,4.26
3319,3.185
3320,4.335
3321,1.125
3322,12.045
3323,11.15
3324,6.545
3325,4.345
3326,3.27
3327,2.4450000000000003
3328,18.65
3329,13.05
3330,9.215
3331,8.045
3332,4.785
3333,3.835
3334,4.035
3335,3.135
3336,1.405
3337,9.445
3338,10.49
3339,8.26
3340,6.595000000000001
3341,3.235
3342,2.99
3343,5.245
3344,2.205
3345,2.835
3346,0.75
3347,12.045
3348,10.969999999999999
3349,11.15
3350,6.545
3351,9.42
3352,4.345
3353,3.27
3354,2.4450000000000003
3355,0.8099999999999999
3356,9.965
3357,11.25
3358,11.45
3359,10.71
3360,7.715
3361,6.4399999999999995
3362,5.23
3363,4.06
3364,2.04
3365,0.63
3366,16.15
3367,10.2
3368,9.57
3369,12.15
3370,9.665
3371,1.855
3372,1.545
3373,0.9850000000000001
3374,14.7
3375,9.67
3376,5.53
3377,3.12
3378,2.4699999999999998
3379,0.505
3380,12.65
3381,10.02
3382,7.9
3383,12.7
3384,11.365
3385,7.12
3386,5.3950000000000005
3387,3.2350000000000003
3388,15.350000000000001
3389,11.1
3390,8.95
3391,8.775
3392,8.225
3393,7.995
3394,2.31
3395,1.32
3396,0.76
3397,0.53
3398,11.05
3399,7.87
3400,7.630000000000001
3401,6.455
3402,4.565
3403,7.23
3404,3.5300000000000002
3405,2.89
3406,1.4249999999999998
3407,0.99
3408,7.63
3409,6.875
3410,7.725
3411,5.13
3412,6.01
3413,5.755000000000001
3414,5.535
3415,4.175
3416,2.27
3417,8.955
3418,10.850000000000001
3419,11.0
3420,6.45
3421,4.795
3422,4.425
3423,3.4000000000000004
3424,2.31
3425,2.885
3426,1.3599999999999999
3427,1.065
3428,0.7
3429,17.8
3430,12.5
3431,14.15
3432,17.8
3433,10.15
3434,2.1950000000000003
3435,3.215
3436,1.21
3437,0.69
3438,0.5900000000000001
3439,12.05
3440,10.495000000000001
3441,9.515
3442,8.77
3443,8.435
3444,0.635
3445,10.530000000000001
3446,8.97
3447,15.8
3448,8.905000000000001
3449,8.46
3450,5.91
3451,4.355
3452,1.01
3453,10.015
3454,9.385
3455,9.54
3456,6.175000000000001
3457,4.395
3458,1.935
3459,0.74
3460,12.115
3461,14.55
3462,9.95
3463,8.49
3464,6.1
3465,3.105
3466,2.275
3467,1.605
3468,1.0350000000000001
3469,7.244999999999999
3470,7.4350000000000005
3471,6.23
3472,3.045
3473,1.555
3474,11.43
3475,13.2
3476,10.735
3477,7.16
3478,5.15
3479,9.035
3480,3.245
3481,3.54
3482,3.755
3483,3.135
3484,2.475
3485,18.65
3486,11.155000000000001
3487,10.095
3488,14.15
3489,6.605
3490,4.295
3491,2.7800000000000002
3492,1.89
3493,1.42
3494,5.47
3495,6.75
3496,7.244999999999999
3497,7.4350000000000005
3498,6.23
3499,3.325
3500,2.625
3501,3.045
3502,2.5700000000000003
3503,1.555
3504,0.85
3505,11.05
3506,8.05
3507,7.965
3508,9.335
3509,8.46
3510,4.76
3511,2.38
3512,1.255
3513,9.635
3514,7.195
3515,6.995
3516,5.1899999999999995
3517,2.87
3518,3.045
3519,4.165
3520,0.845
3521,5.86
3522,7.225
3523,6.135
3524,7.91
3525,3.325
3526,2.45
3527,1.315
3528,0.86
3529,0.505
3530,19.0
3531,12.2
3532,10.15
3533,6.9
3534,5.08
3535,3.945
3536,1.165
3537,0.93
3538,12.850000000000001
3539,10.165
3540,13.7
3541,4.92
3542,5.47
3543,3.4349999999999996
3544,6.0649999999999995
3545,4.045
3546,2.92
3547,1.44
3548,0.6
3549,9.03
3550,14.95
3551,9.415
3552,10.975
3553,7.505000000000001
3554,6.805
3555,4.65
3556,2.57
3557,0.785
3558,0.6100000000000001
3559,10.434999999999999
3560,13.05
3561,8.93
3562,9.445
3563,8.965
3564,5.995
3565,6.155
3566,1.12
3567,0.7450000000000001
3568,0.6100000000000001
3569,8.555
3570,7.289999999999999
3571,6.425
3572,6.515000000000001
3573,3.37
3574,3.835
3575,1.865
3576,1.03
3577,1.58
3578,11.55
3579,11.765
3580,17.05
3581,4.25
3582,3.19
3583,3.13
3584,2.125
3585,2.125
3586,2.41
3587,1.27
3588,13.7
3589,12.25
3590,11.969999999999999
3591,17.95
3592,5.805
3593,4.695
3594,3.2
3595,2.365
3596,2.62
3597,10.25
3598,10.22
3599,13.75
3600,9.58
3601,6.620000000000001
3602,4.535
3603,4.41
3604,4.535
3605,4.615
3606,2.525
3607,1.4
3608,0.735
3609,0.9650000000000001
3610,9.99
3611,13.55
3612,6.9350000000000005
3613,8.335
3614,7.674999999999999
3615,5.63
3616,4.5600000000000005
3617,1.885
3618,1.02
3619,0.94
3620,1.0699999999999998
3621,10.995000000000001
3622,15.3
3623,8.705
3624,6.5
3625,4.055
3626,1.64
3627,1.12
3628,19.6
3629,20.3
3630,10.14
3631,12.15
3632,5.57
3633,2.51
3634,17.25
3635,19.799999999999997
3636,18.55
3637,5.305
3638,5.24
3639,5.74
3640,3.805
3641,3.955
3642,2.565
3643,1.78
3644,0.83
3645,16.45
3646,7.225
3647,17.450000000000003
3648,8.675
3649,5.45
3650,2.5549999999999997
3651,2.54
3652,1.4500000000000002
3653,0.8600000000000001
3654,0.945
3655,0.9650000000000001
3656,1.0899999999999999
3657,19.6
3658,10.065000000000001
3659,20.3
3660,7.375
